Total: 364
Published: 0
Pending: 0
Other statuses: 364

Other statuses:
  Semana 45, Dia 1, status: aprovado, id: 46074d0e-fd48-4f17-bd76-b2ad93112f96
  Semana 41, Dia 3, status: aprovado, id: 17f4022e-852a-4af7-a0d8-bdf421b012fa
  Semana 42, Dia 3, status: aprovado, id: b97922da-aee0-4331-bfad-7ed8e4ab378e
  Semana 44, Dia 3, status: aprovado, id: 04612b40-9cf3-4528-8dac-d0e829e2dcf5
  Semana 41, Dia 4, status: aprovado, id: be40db73-a576-4b65-8a6c-0195dac30a15
  Semana 42, Dia 4, status: aprovado, id: 842be74a-29c2-463e-b1f4-4869dc085b7e
  Semana 44, Dia 4, status: aprovado, id: 067e5c1e-5d22-4423-9209-4e618d33e431
  Semana 44, Dia 5, status: aprovado, id: c04da0ec-c745-42e5-a800-fed339078a2e
  Semana 44, Dia 6, status: aprovado, id: 21e81451-8319-4bad-94a3-9656e63cc4f3
  Semana 43, Dia 1, status: aprovado, id: 3daf6234-6d3a-4cb4-ad8c-5e780ee71f71
  Semana 44, Dia 7, status: aprovado, id: ad3206e2-a398-4443-bfd7-df4fe63b960a
  Semana 43, Dia 2, status: aprovado, id: 800c8e24-074b-4007-b65f-bc3dff3dde52
  Semana 43, Dia 3, status: aprovado, id: c8ffa968-b4b6-49d3-ae88-2eae223e9593
  Semana 49, Dia 7, status: aprovado, id: d9b32b16-bb10-4a39-87d9-2c02800595b5
  Semana 48, Dia 7, status: aprovado, id: 77a1727d-4060-44c5-9e16-414db57b9cf6
  Semana 47, Dia 6, status: aprovado, id: 254b6549-2655-4b16-81a2-fe1e2c25e936
  Semana 3, Dia 7, status: aprovado, id: b3002fcb-15b0-4ab3-84dd-7c673396b9e0
  Semana 49, Dia 6, status: aprovado, id: d59a97e8-f59d-4296-a31d-5b411fe65b96
  Semana 50, Dia 1, status: aprovado, id: ef07ee1d-5751-4cc1-a15b-dd04cf16ca9d
  Semana 50, Dia 2, status: aprovado, id: 1f57ab6f-92b2-4857-b2c3-dfdbef3cd0ff
  Semana 50, Dia 3, status: aprovado, id: ea038f14-8fd5-4d84-9156-e2a276b0cbad
  Semana 47, Dia 7, status: aprovado, id: 1775f414-f85e-494f-913a-034853fa63f6
  Semana 46, Dia 5, status: aprovado, id: 231462c2-1ff6-4a19-95f3-b0b5a6d2c42f
  Semana 51, Dia 6, status: aprovado, id: 4d4386d9-7976-4a05-ab83-37aba6d0db44
  Semana 50, Dia 4, status: aprovado, id: 4959623b-846d-4a7a-9cce-e7d5ce7febf0
  Semana 48, Dia 1, status: aprovado, id: 8c5cf164-bbd1-4e15-834d-9412c967752e
  Semana 46, Dia 6, status: aprovado, id: a8f9f75e-d1ff-4de7-97e8-156065dfc599
  Semana 48, Dia 2, status: aprovado, id: 90348974-55bd-4da9-84fc-64acec4fd160
  Semana 50, Dia 5, status: aprovado, id: 2697af85-04ed-4ce6-a082-4f4bb2521e4a
  Semana 46, Dia 7, status: aprovado, id: db272741-4564-4b57-a642-8716d9a3b130
  Semana 48, Dia 3, status: aprovado, id: dc179a67-07b5-42c2-aabf-9f3d5fe16cb1
  Semana 47, Dia 1, status: aprovado, id: 70b1eacb-03b1-40ff-b228-b5673c89b911
  Semana 50, Dia 6, status: aprovado, id: fa24afe9-554c-4ddb-b5f4-fad89aa7188a
  Semana 47, Dia 2, status: aprovado, id: 6b62bdf2-8132-480a-8eb2-91f5cc4d6e32
  Semana 48, Dia 4, status: aprovado, id: 226f3bf1-d6f4-4a99-aadf-ab6702c1067b
  Semana 50, Dia 7, status: aprovado, id: 5b171dde-f36e-4043-b8eb-57e019fa3bca
  Semana 47, Dia 3, status: aprovado, id: a80fdfb7-c359-48a9-bb5b-c72695517dac
  Semana 48, Dia 5, status: aprovado, id: 341de925-d978-462b-8ae8-9b9b7f3ffde5
  Semana 51, Dia 1, status: aprovado, id: 259849f8-43dd-4aa1-8239-28d1e32bf1ca
  Semana 48, Dia 6, status: aprovado, id: 55f9e9b7-51df-4edb-89a6-7e3867357e0c
  Semana 47, Dia 5, status: aprovado, id: ffe743be-424c-46a4-b948-6f5d0dc2e573
  Semana 51, Dia 2, status: aprovado, id: 865aa4c5-21ac-4c8c-91dc-3a9149b375a8
  Semana 51, Dia 3, status: aprovado, id: d4cb985a-b051-48e0-b85a-442e1376c085
  Semana 51, Dia 4, status: aprovado, id: d4c1368a-09b7-4b08-87e9-30f7b86d9049
  Semana 49, Dia 2, status: aprovado, id: 556082bb-8854-4504-8795-ca7ca6d1c6e3
  Semana 49, Dia 3, status: aprovado, id: 6255611e-797f-4dca-9abc-d2f26420181a
  Semana 51, Dia 5, status: aprovado, id: e7e17b9a-d4e1-4991-9bfc-fbcd62b56dca
  Semana 49, Dia 4, status: aprovado, id: 74cf6f83-4aaa-48f6-9949-a56117dddd3d
  Semana 51, Dia 7, status: aprovado, id: d4cbb674-20f0-434f-bf9e-12ef3daec33c
  Semana 34, Dia 5, status: aprovado, id: d10cc95a-2f4c-488b-a9b2-0908ab0ae5ea
  Semana 20, Dia 2, status: aprovado, id: 2d502b95-e910-4b72-a3f4-ced97f83f6b4
  Semana 32, Dia 2, status: aprovado, id: c005b9e8-9454-4914-9b6c-55a4efed8a79
  Semana 6, Dia 5, status: aprovado, id: 8efb6392-032d-4862-b368-6d9150901e55
  Semana 1, Dia 3, status: aprovado, id: 20ce4831-2ecd-4aaa-95a6-8ea819046cc9
  Semana 18, Dia 1, status: aprovado, id: 79fccc26-acc7-46eb-b259-8400220fa0c6
  Semana 23, Dia 5, status: aprovado, id: 271f0408-0cfd-4d3f-a95f-657b20fbd977
  Semana 14, Dia 3, status: aprovado, id: 7bb138aa-985c-4b3b-920c-986ac8e049ab
  Semana 21, Dia 1, status: aprovado, id: 2eefc9c8-f2a4-4b8a-a9b4-d1ec6a1a48b9
  Semana 13, Dia 3, status: aprovado, id: 8996e322-34cb-4bfb-ac02-60ea3f569303
  Semana 29, Dia 1, status: aprovado, id: 7a1801fa-230a-4235-8ac8-91228e7da19f
  Semana 35, Dia 7, status: aprovado, id: 3d71076f-ad0e-414f-b043-b5a661a50090
  Semana 1, Dia 5, status: aprovado, id: 7588a4a4-877f-47ca-bf9f-00d5a5c41bf1
  Semana 23, Dia 6, status: aprovado, id: 082fe0bc-1379-42d1-9682-53f189c6df92
  Semana 40, Dia 5, status: aprovado, id: 63eefcbd-5627-41db-8888-2ae7aaa12ece
  Semana 49, Dia 1, status: aprovado, id: 7f4bd25e-17d9-4b70-8eed-fc71fb3303b6
  Semana 46, Dia 4, status: aprovado, id: 888805ce-2725-4750-ae78-f2f12b0560aa
  Semana 52, Dia 2, status: aprovado, id: a5373fb3-b241-4403-86b7-ad6f702e35fe
  Semana 2, Dia 6, status: aprovado, id: 3bc869d7-9c6e-4e3c-8eb8-068d4638a40b
  Semana 1, Dia 6, status: aprovado, id: 8697543f-9d0b-4aca-9476-9fe93b6892d2
  Semana 37, Dia 3, status: aprovado, id: eaf8f5a0-a147-4863-af43-821c98c1bec1
  Semana 40, Dia 7, status: aprovado, id: 59050cbc-a156-471e-874c-19c9c54be4bc
  Semana 30, Dia 2, status: aprovado, id: bab39d6a-44a3-48e3-853c-81d8ac1ad369
  Semana 42, Dia 5, status: aprovado, id: dc83207e-446c-4562-a239-720f5fa992d3
  Semana 52, Dia 1, status: aprovado, id: b12fcdd0-0b4d-48cc-bf35-227aa0d83fc6
  Semana 52, Dia 3, status: aprovado, id: 6c156e20-6a07-4304-8ae6-56182338868f
  Semana 42, Dia 7, status: aprovado, id: 1ddd10d5-2e81-4d96-aaff-f406920fe2f0
  Semana 52, Dia 4, status: aprovado, id: 501c873f-8912-46f6-951c-7cdcab3f186b
  Semana 52, Dia 5, status: aprovado, id: ed1e1319-8e8e-4a85-bd0f-c64abd73133d
  Semana 1, Dia 1, status: aprovado, id: 28f59bee-7a00-4604-b103-376053b0ed26
  Semana 1, Dia 2, status: aprovado, id: 61a831ba-5cfe-403d-95e6-408477e945c3
  Semana 52, Dia 6, status: aprovado, id: 568270c6-defe-4eb2-89e8-fbb8f82f1484
  Semana 52, Dia 7, status: aprovado, id: a06d0539-3cac-425f-94c9-8befa9356e3d
  Semana 32, Dia 3, status: aprovado, id: 746d018d-7f34-46c8-a7b9-26902d2a0a3e
  Semana 47, Dia 4, status: aprovado, id: 9ee15655-afda-47a5-9875-3bec2e2bd168
  Semana 7, Dia 5, status: aprovado, id: b7a2faab-9d39-4608-b829-a1195ff90138
  Semana 18, Dia 5, status: aprovado, id: 270ead41-9fbb-41f2-a05f-d945ce861f15
  Semana 24, Dia 6, status: aprovado, id: 7ed2eadc-70d1-4d43-8f39-ce27caf9ea4f
  Semana 1, Dia 7, status: aprovado, id: ec870a02-e1c6-46da-adb8-1e4e693df271
